generation,best_fitness,mean_fitness,std_fitness
237.0,177085639.0,177264080.68,86548.84297630789
238.0,177085639.0,177258990.28,83297.90788250086
239.0,177085639.0,177248653.48,80097.983846846
240.0,177085639.0,177243098.52,76519.25865041818
241.0,177085639.0,177241417.48,74037.70959672915
242.0,177068339.0,177235635.64,75955.32137085854
243.0,177068339.0,177229723.64,78294.38629499818
244.0,177010359.0,177222919.6,82251.66797481982
245.0,177010359.0,177220115.74,81875.78688667608
246.0,177010359.0,177212958.28,77299.67938408024
247.0,177010359.0,177210490.66,74575.42785277468
248.0,177010359.0,177210490.66,74575.42785277468
249.0,177010359.0,177206681.9,66967.66914033965
250.0,177010359.0,177206014.38,67116.37445061823
251.0,177010359.0,177205534.6,67478.36933684749
252.0,177010359.0,177201896.34,66798.11094323252
253.0,177010359.0,177194353.58,70425.00374670632
254.0,177010359.0,177193060.26,69832.55068943421
255.0,177010359.0,177191871.24,68948.05061451992
256.0,177010359.0,177188861.24,68450.623959628
257.0,177010359.0,177188664.88,68498.97514522096
258.0,177010359.0,177177847.14,65379.84976459031
259.0,177010359.0,177175131.66,65135.53476639614
260.0,177010359.0,177173176.96,67035.90222498986
261.0,177010359.0,177167023.26,67299.18912878817
262.0,177010359.0,177166731.22,66990.20789915195
263.0,177010359.0,177162513.82,68858.89847991761
264.0,177010359.0,177160686.7,67917.34773892455
265.0,177010359.0,177160686.7,67917.34773892455
266.0,177010359.0,177159694.04,67247.43419579962
267.0,177010359.0,177157166.24,65913.71187774513
268.0,177010359.0,177153851.96,61840.08872599068
269.0,177010359.0,177152350.04,62225.635567653306
270.0,177010359.0,177152350.04,62225.635567653306
271.0,177010359.0,177148782.98,63624.880411515114
272.0,177010359.0,177148667.64,63586.52570215171
273.0,177010359.0,177145895.66,60351.06203062545
274.0,177010359.0,177145474.78,60275.79655260973
275.0,177010359.0,177141847.62,61199.64862183116
276.0,177010359.0,177141388.7,60541.38413391289
277.0,177010359.0,177138614.32,60769.150164023195
278.0,177010359.0,177137321.0,59471.636437885245
279.0,177010359.0,177135134.44,58338.730431904325
280.0,177010359.0,177135134.44,58338.730431904325
281.0,177010359.0,177133050.92,57505.61530975562
282.0,177010359.0,177133050.92,57505.61530975562
283.0,177010359.0,177132068.02,57797.714354285665
284.0,177010359.0,177130199.24,58147.795934690424
285.0,177010359.0,177130023.74,58068.59449954338
286.0,177010359.0,177128930.4,58189.8116157803
287.0,177010359.0,177123781.72,54773.83552209576
288.0,177010359.0,177121757.1,57200.70171431466
289.0,177010359.0,177121757.1,57200.70171431466
290.0,177010359.0,177119675.98,56143.702446308256
291.0,177010359.0,177119675.98,56143.702446308256
292.0,177010359.0,177118758.14,56013.4545719187
293.0,177010359.0,177117923.74,55912.84226859157
294.0,177010359.0,177114702.74,52444.34430548637
295.0,177010359.0,177112562.72,51677.986057523565
296.0,177010359.0,177112008.06,51165.30212298565
297.0,177010359.0,177110422.7,51438.98238466621
298.0,177010359.0,177107606.6,52963.15983964702
299.0,177010359.0,177106017.5,54206.04888026797
