generation,best_fitness,mean_fitness,std_fitness
417.0,5222367.804,5346982.614399999,68577.12989209419
418.0,5148850.134,5342994.915999999,73973.09801135743
419.0,5148850.134,5338683.891759999,71748.20810444545
420.0,5148850.134,5330249.716279999,70299.60148551347
421.0,5148850.134,5323323.501839999,66499.05414798764
422.0,5148850.134,5319006.256279999,67979.57452086633
423.0,5148850.134,5318147.78068,67509.27828622721
424.0,5148850.134,5314071.762879999,69292.56771412872
425.0,5148850.134,5312184.224919999,67008.2766085305
426.0,5148850.134,5309915.740799999,66046.04403834656
427.0,5148850.134,5305115.4316,66895.19000773176
428.0,5148850.134,5301417.00944,69972.84050575117
429.0,5148850.134,5298063.12844,67300.15700551786
430.0,5148850.134,5296562.653279999,65773.55178261809
431.0,5148850.134,5296053.82148,65573.99297882599
432.0,5148850.134,5293558.866880001,66466.24697692535
433.0,5148850.134,5287907.3642,63249.84327348229
434.0,5137616.794,5282895.9454,62775.91324238729
435.0,5137616.794,5282441.5088,61752.73415076428
436.0,5137616.794,5278182.51576,61187.274505911024
437.0,5137616.794,5274896.31556,59901.97422031836
438.0,5137616.794,5271348.64712,56668.974994051256
439.0,5137616.794,5268462.6809600005,55324.99278195739
440.0,5137616.794,5268165.27276,55491.158211194575
441.0,5137616.794,5265665.92616,56399.035411629484
442.0,5040003.044,5261326.174400001,64645.086921928756
443.0,5040003.044,5261326.174400001,64645.086921928756
444.0,5040003.044,5255024.22464,67042.05438226355
445.0,5040003.044,5255024.22464,67042.05438226355
446.0,5040003.044,5252249.86192,65953.41748096481
447.0,5040003.044,5252249.86192,65953.41748096481
448.0,5040003.044,5246069.730520001,66604.21213032553
449.0,5040003.044,5244699.64212,65376.852710688945
450.0,5040003.044,5239615.32072,65176.85123595578
451.0,5040003.044,5238883.755720001,65225.721968960446
452.0,5040003.044,5233952.5482,69495.91766387265
453.0,5040003.044,5230525.3168,70413.8965409133
454.0,5040003.044,5227703.877560001,69359.40732691548
455.0,5040003.044,5217089.743840001,68697.06081965068
456.0,5040003.044,5216283.14544,67239.09815656245
457.0,5040003.044,5214142.8059600005,66240.40356595251
458.0,5040003.044,5213918.699,65885.05607227531
459.0,5040003.044,5212130.019,65321.723976021814
460.0,5040003.044,5210598.0324800005,65330.103362608796
461.0,5040003.044,5210598.0324800005,65330.103362608796
462.0,5040003.044,5210083.85068,65400.78138376386
463.0,5027250.002,5204660.279080001,68607.57516739974
464.0,5027250.002,5202369.3904800005,67062.20781410756
465.0,5027250.002,5200003.62744,69821.83611780778
466.0,5027250.002,5194630.487600001,68506.03829294597
467.0,5027250.002,5194329.79704,68402.35949426303
468.0,5027250.002,5192091.22688,68494.8241212123
469.0,5027250.002,5191405.612679999,68177.8148256075
470.0,5027250.002,5190428.78704,68207.97605053158
471.0,5000539.654,5187060.10948,72814.34119337618
472.0,5000539.654,5182671.71652,71596.36294871167
473.0,5000539.654,5182671.71652,71596.36294871167
474.0,5000539.654,5179720.20708,69473.27348088133
475.0,5000539.654,5179042.70832,69476.34479421751
476.0,5000539.654,5176587.8799600005,69254.78178524112
477.0,5000539.654,5169647.51736,63695.599828959836
478.0,5000539.654,5169647.51736,63695.599828959836
479.0,5000539.654,5163842.88436,66188.76022345136
480.0,5000539.654,5162234.99816,66215.80073809212
481.0,5000539.654,5161636.6314,65489.246974026515
482.0,5000539.654,5158584.88352,63071.1278427282
483.0,4957474.063999999,5155180.952920001,68752.73739765307
484.0,4957474.063999999,5152615.38408,69648.54703896573
485.0,4957474.063999999,5150806.06528,70566.10795782864
486.0,4957474.063999999,5150806.06528,70566.10795782864
487.0,4957474.063999999,5146786.76388,70694.78599572091
