generation,best_fitness,mean_fitness,std_fitness
249.0,179588460.0,180984887.0,502402.3375441241
250.0,179588460.0,180861779.78,549448.5905699382
251.0,179588460.0,180814710.6,548823.0362957808
252.0,179588460.0,180800513.14,541426.5248911993
253.0,179588460.0,180707941.06,544602.4828672161
254.0,179588460.0,180686919.98,528995.9606484151
255.0,179588460.0,180667439.8,544525.8551164307
256.0,179588460.0,180638401.84,543060.056693488
257.0,179466413.0,180586710.02,543447.0144670036
258.0,179466413.0,180526243.64,553897.9997548921
259.0,179466413.0,180517074.52,554019.0660457902
260.0,179466413.0,180512512.6,549512.834256453
261.0,179466413.0,180428948.24,554779.1441063934
262.0,179466413.0,180375737.34,534738.2632737107
263.0,179466413.0,180366690.16,525159.2802488159
264.0,179466413.0,180357293.86,520795.0655467853
265.0,179466413.0,180350379.08,517004.2311113069
266.0,179466413.0,180343719.22,518312.8304016134
267.0,179466413.0,180324562.86,502595.64166809124
268.0,179466413.0,180310341.04,493787.67233886913
269.0,179466413.0,180296797.28,482966.29022311856
270.0,179466413.0,180278217.12,475165.26860900264
271.0,179466413.0,180262057.72,467279.8392636276
272.0,179466413.0,180204880.86,429723.4679616188
273.0,179466413.0,180204880.86,429723.4679616188
274.0,179232202.0,180170818.5,442369.0184133717
275.0,179232202.0,180141706.86,420291.9687351644
276.0,179232202.0,180136846.06,411089.5986648366
277.0,179232202.0,180129458.12,410886.96542108216
278.0,179232202.0,180124924.96,409806.9920575275
279.0,179126194.0,180094986.66,449353.5009896155
280.0,179126194.0,180070462.06,444157.9095648488
281.0,179126194.0,180047022.9,457308.0739041134
282.0,179126194.0,180021464.26,448666.27061002975
283.0,179126194.0,180001662.06,443314.07115661964
284.0,178840231.0,179940320.36,452722.4973580067
285.0,178840231.0,179911522.42,448008.75341774704
286.0,178840231.0,179897383.86,448523.3962908071
287.0,178840231.0,179897383.86,448523.3962908071
288.0,178840231.0,179849982.92,440122.7261405091
289.0,178532566.0,179787666.22,480376.0109708764
290.0,178532566.0,179763195.1,453555.6801634062
291.0,178532566.0,179761822.92,455531.06406588084
292.0,178532566.0,179687602.42,469658.5518139786
293.0,178532566.0,179653289.32,463489.0451641523
294.0,178532566.0,179604605.52,445721.44854167564
295.0,178532566.0,179570569.7,415010.0479494081
296.0,178532566.0,179564579.42,409214.1019437669
297.0,178532566.0,179541657.34,406206.4594998268
298.0,178532566.0,179472172.06,400770.7334068899
299.0,178532566.0,179470658.58,400687.0999123925
